parameter,label,parameter_value,belief_index,coordinate,potential,research_region,component_count,threshold_kind,cutoff_coordinate
delay,delay=3,3,96,0.7916666666666666,0.8066097461449253,true,1,upper,0.6583333333333333
delay,delay=3,3,97,0.8,0.8095157567038438,true,1,upper,0.6583333333333333
delay,delay=3,3,98,0.8083333333333333,0.8121753636375885,true,1,upper,0.6583333333333333
delay,delay=3,3,99,0.8166666666666667,0.8145916274504931,true,1,upper,0.6583333333333333
delay,delay=3,3,100,0.825,0.8167684738284318,true,1,upper,0.6583333333333333
delay,delay=3,3,101,0.8333333333333334,0.8187107331742617,true,1,upper,0.6583333333333333
delay,delay=3,3,102,0.8416666666666667,0.8204241739946613,true,1,upper,0.6583333333333333
delay,delay=3,3,103,0.85,0.821915526646761,true,1,upper,0.6583333333333333
delay,delay=3,3,104,0.8583333333333333,0.8231924935901781,true,1,upper,0.6583333333333333
delay,delay=3,3,105,0.8666666666666667,0.8242637422064851,true,1,upper,0.6583333333333333
delay,delay=3,3,106,0.875,0.8251388765277323,true,1,upper,0.6583333333333333
delay,delay=3,3,107,0.8833333333333333,0.8258283849115764,true,1,upper,0.6583333333333333
delay,delay=3,3,108,0.8916666666666667,0.8263435618180838,true,1,upper,0.6583333333333333
delay,delay=3,3,109,0.9,0.82669640332865,true,1,upper,0.6583333333333333
delay,delay=3,3,110,0.9083333333333333,0.8268994777857923,true,1,upper,0.6583333333333333
delay,delay=3,3,111,0.9166666666666666,0.8269657747569779,true,1,upper,0.6583333333333333
delay,delay=3,3,112,0.925,0.8269085372383436,true,1,upper,0.6583333333333333
delay,delay=3,3,113,0.9333333333333333,0.8267410834154184,true,1,upper,0.6583333333333333
delay,delay=3,3,114,0.9416666666666667,0.826476625218226,true,1,upper,0.6583333333333333
delay,delay=3,3,115,0.95,0.8261280912364143,true,1,upper,0.6583333333333333
delay,delay=3,3,116,0.9583333333333334,0.825707961261735,true,1,upper,0.6583333333333333
delay,delay=3,3,117,0.9666666666666667,0.8252281188464532,true,1,upper,0.6583333333333333
delay,delay=3,3,118,0.975,0.8246997269237643,true,1,upper,0.6583333333333333
delay,delay=3,3,119,0.9833333333333333,0.824133129895045,true,1,upper,0.6583333333333333
delay,delay=3,3,120,0.9916666666666667,0.8235377838342256,true,1,upper,0.6583333333333333
delay,delay=3,3,121,1.0,0.8229222147689444,true,1,upper,0.6583333333333333
survival,survival=0.65,0.65,1,0.0,0.013287774763151025,false,1,not_threshold,
survival,survival=0.65,0.65,2,0.008333333333333333,0.013770682513321402,false,1,not_threshold,
survival,survival=0.65,0.65,3,0.016666666666666666,0.014299059597414968,false,1,not_threshold,
survival,survival=0.65,0.65,4,0.025,0.014876892934111647,false,1,not_threshold,
survival,survival=0.65,0.65,5,0.03333333333333333,0.015508429520838174,false,1,not_threshold,
survival,survival=0.65,0.65,6,0.041666666666666664,0.016198188512650823,false,1,not_threshold,
survival,survival=0.65,0.65,7,0.05,0.016950977453894966,false,1,not_threshold,
survival,survival=0.65,0.65,8,0.058333333333333334,0.017771914199449963,false,1,not_threshold,
survival,survival=0.65,0.65,9,0.06666666666666667,0.018666456114941842,false,1,not_threshold,
survival,survival=0.65,0.65,10,0.075,0.019640438067753067,false,1,not_threshold,
survival,survival=0.65,0.65,11,0.08333333333333333,0.02070012048812065,false,1,not_threshold,
survival,survival=0.65,0.65,12,0.09166666666666666,0.021852248378639656,false,1,not_threshold,
survival,survival=0.65,0.65,13,0.1,0.02310412158219653,false,1,not_threshold,
survival,survival=0.65,0.65,14,0.10833333333333334,0.024463675899726044,false,1,not_threshold,
survival,survival=0.65,0.65,15,0.11666666666666667,0.02593957381221353,false,1,not_threshold,
survival,survival=0.65,0.65,16,0.125,0.027541302650242166,false,1,not_threshold,
survival,survival=0.65,0.65,17,0.13333333333333333,0.02927927712140442,false,1,not_threshold,
survival,survival=0.65,0.65,18,0.14166666666666666,0.031164942206970445,false,1,not_threshold,
survival,survival=0.65,0.65,19,0.15,0.03321087162996701,false,1,not_threshold,
survival,survival=0.65,0.65,20,0.15833333333333333,0.03543085642981719,false,1,not_threshold,
survival,survival=0.65,0.65,21,0.16666666666666666,0.037839977701864896,false,1,not_threshold,
survival,survival=0.65,0.65,22,0.175,0.04045465731607701,false,1,not_threshold,
survival,survival=0.65,0.65,23,0.18333333333333332,0.04329268045475526,false,1,not_threshold,
survival,survival=0.65,0.65,24,0.19166666666666668,0.046373184133974635,false,1,not_threshold,
survival,survival=0.65,0.65,25,0.2,0.04971660651829615,false,1,not_threshold,
survival,survival=0.65,0.65,26,0.20833333333333334,0.05334459281108869,false,1,not_threshold,
survival,survival=0.65,0.65,27,0.21666666666666667,0.05727985479491455,false,1,not_threshold,
survival,survival=0.65,0.65,28,0.225,0.06154598267855953,false,1,not_threshold,
survival,survival=0.65,0.65,29,0.23333333333333334,0.06616720972649424,false,1,not_threshold,
survival,survival=0.65,0.65,30,0.24166666666666667,0.07116813212543056,false,1,not_threshold,
survival,survival=0.65,0.65,31,0.25,0.07657338858124933,false,1,not_threshold,
survival,survival=0.65,0.65,32,0.25833333333333336,0.08240730612046915,false,1,not_threshold,
survival,survival=0.65,0.65,33,0.26666666666666666,0.08869352036662448,false,1,not_threshold,
survival,survival=0.65,0.65,34,0.275,0.09545458004710199,false,1,not_threshold,
survival,survival=0.65,0.65,35,0.2833333333333333,0.10271154654593681,false,1,not_threshold,
survival,survival=0.65,0.65,36,0.2916666666666667,0.11048359986197798,false,1,not_threshold,
survival,survival=0.65,0.65,37,0.3,0.11878766230215246,false,1,not_threshold,
survival,survival=0.65,0.65,38,0.30833333333333335,0.12763805061916508,false,1,not_threshold,
survival,survival=0.65,0.65,39,0.31666666666666665,0.13704616611860462,false,1,not_threshold,
survival,survival=0.65,0.65,40,0.325,0.1470202305820359,false,1,not_threshold,
survival,survival=0.65,0.65,41,0.3333333333333333,0.15756507378833257,false,1,not_threshold,
survival,survival=0.65,0.65,42,0.3416666666666667,0.16868197610280466,false,1,not_threshold,
survival,survival=0.65,0.65,43,0.35,0.18036856719787198,false,1,not_threshold,
survival,survival=0.65,0.65,44,0.35833333333333334,0.19261877962982463,false,1,not_threshold,
survival,survival=0.65,0.65,45,0.36666666666666664,0.2054228538740347,false,1,not_threshold,
survival,survival=0.65,0.65,46,0.375,0.21876738964469203,false,1,not_threshold,
survival,survival=0.65,0.65,47,0.38333333333333336,0.23263543699172176,false,1,not_threshold,
survival,survival=0.65,0.65,48,0.39166666666666666,0.24700661983571054,false,1,not_threshold,
survival,survival=0.65,0.65,49,0.4,0.2618572842887159,false,1,not_threshold,
survival,survival=0.65,0.65,50,0.4083333333333333,0.27716066429202707,false,1,not_threshold,
survival,survival=0.65,0.65,51,0.4166666666666667,0.29288705772310136,false,1,not_threshold,
survival,survival=0.65,0.65,52,0.425,0.3090040070970433,false,1,not_threshold,
survival,survival=0.65,0.65,53,0.43333333333333335,0.3254764802089117,false,1,not_threshold,
survival,survival=0.65,0.65,54,0.44166666666666665,0.34226704741954433,false,1,not_threshold,
survival,survival=0.65,0.65,55,0.45,0.35933605366924487,false,1,not_threshold,
survival,survival=0.65,0.65,56,0.4583333333333333,0.3766417846109692,false,1,not_threshold,
survival,survival=0.65,0.65,57,0.4666666666666667,0.39414062740549494,false,1,not_threshold,
survival,survival=0.65,0.65,58,0.475,0.41178722765510056,false,1,not_threshold,
survival,survival=0.65,0.65,59,0.48333333333333334,0.4295346446329847,false,1,not_threshold,
survival,survival=0.65,0.65,60,0.49166666666666664,0.4473345073795712,false,1,not_threshold,
survival,survival=0.65,0.65,61,0.5,0.4651371743915099,false,1,not_threshold,
survival,survival=0.65,0.65,62,0.5083333333333333,0.48289189954895173,false,1,not_threshold,
survival,survival=0.65,0.65,63,0.5166666666666667,0.5005470066484196,false,1,not_threshold,
survival,survival=0.65,0.65,64,0.525,0.5180500744764549,false,1,not_threshold,
survival,survival=0.65,0.65,65,0.5333333333333333,0.5353481338203285,false,1,not_threshold,
survival,survival=0.65,0.65,66,0.5416666666666666,0.5523878772121859,false,1,not_threshold,
survival,survival=0.65,0.65,67,0.55,0.5691158815837566,false,1,not_threshold,
survival,survival=0.65,0.65,68,0.5583333333333333,0.5854788434053361,false,1,not_threshold,
survival,survival=0.65,0.65,69,0.5666666666666667,0.6014238253228508,false,1,not_threshold,
survival,survival=0.65,0.65,70,0.575,0.616898512810575,false,1,not_threshold,
survival,survival=0.65,0.65,71,0.5833333333333334,0.6318514789371479,false,1,not_threshold,
survival,survival=0.65,0.65,72,0.5916666666666667,0.6462324550055764,false,1,not_threshold,
survival,survival=0.65,0.65,73,0.6,0.6599926045752953,false,1,not_threshold,
survival,survival=0.65,0.65,74,0.6083333333333333,0.6730847982041156,false,1,not_threshold,
survival,survival=0.65,0.65,75,0.6166666666666667,0.6854638861555499,false,1,not_threshold,
survival,survival=0.65,0.65,76,0.625,0.697086966297098,false,1,not_threshold,
survival,survival=0.65,0.65,77,0.6333333333333333,0.7079136444621926,false,1,not_threshold,
survival,survival=0.65,0.65,78,0.6416666666666667,0.717906284657712,false,1,not_threshold,
survival,survival=0.65,0.65,79,0.65,0.72703024666666,true,1,not_threshold,
survival,survival=0.65,0.65,80,0.6583333333333333,0.735254108819506,true,1,not_threshold,
survival,survival=0.65,0.65,81,0.6666666666666666,0.7425498739867605,true,1,not_threshold,
survival,survival=0.65,0.65,82,0.675,0.7488931571794264,true,1,not_threshold,
survival,survival=0.65,0.65,83,0.6833333333333333,0.7542633535328912,true,1,not_threshold,
survival,survival=0.65,0.65,84,0.6916666666666667,0.7586437858922772,true,1,not_threshold,
survival,survival=0.65,0.65,85,0.7,0.7620218317090001,true,1,not_threshold,
survival,survival=0.65,0.65,86,0.7083333333333334,0.7643890294901946,true,1,not_threshold,
survival,survival=0.65,0.65,87,0.7166666666666667,0.7657411655980698,true,1,not_threshold,
survival,survival=0.65,0.65,88,0.725,0.7660783427484386,true,1,not_threshold,
survival,survival=0.65,0.65,89,0.7333333333333333,0.7654050320671693,true,1,not_threshold,
survival,survival=0.65,0.65,90,0.7416666666666667,0.7637301109764321,true,1,not_threshold,
survival,survival=0.65,0.65,91,0.75,0.7610668894306013,true,1,not_threshold,
survival,survival=0.65,0.65,92,0.7583333333333333,0.7574331270231597,true,1,not_threshold,
survival,survival=0.65,0.65,93,0.7666666666666667,0.7528510431517264,true,1,not_threshold,
survival,survival=0.65,0.65,94,0.775,0.7473473216709942,true,1,not_threshold,
survival,survival=0.65,0.65,95,0.7833333333333333,0.7409531102110745,true,1,not_threshold,
survival,survival=0.65,0.65,96,0.7916666666666666,0.7337040125535496,true,1,not_threshold,
survival,survival=0.65,0.65,97,0.8,0.725640070156776,true,1,not_threshold,
survival,survival=0.65,0.65,98,0.8083333333333333,0.716805726200031,false,1,not_threshold,
survival,survival=0.65,0.65,99,0.8166666666666667,0.707249762562461,false,1,not_threshold,
survival,survival=0.65,0.65,100,0.825,0.6970251972609229,false,1,not_threshold,
survival,survival=0.65,0.65,101,0.8333333333333334,0.6861891274317398,false,1,not_threshold,
survival,survival=0.65,0.65,102,0.8416666666666667,0.6748025014165946,false,1,not_threshold,
survival,survival=0.65,0.65,103,0.85,0.662929803383354,false,1,not_threshold,
survival,survival=0.65,0.65,104,0.8583333333333333,0.6506386356062587,false,1,not_threshold,
survival,survival=0.65,0.65,105,0.8666666666666667,0.637999187333099,false,1,not_threshold,
survival,survival=0.65,0.65,106,0.875,0.6250835851365749,false,1,not_threshold,
survival,survival=0.65,0.65,107,0.8833333333333333,0.6119651275403011,false,1,not_threshold,
survival,survival=0.65,0.65,108,0.8916666666666667,0.598717415954932,false,1,not_threshold,
survival,survival=0.65,0.65,109,0.9,0.585413403682204,false,1,not_threshold,
survival,survival=0.65,0.65,110,0.9083333333333333,0.5721243938588932,false,1,not_threshold,
survival,survival=0.65,0.65,111,0.9166666666666666,0.5589190245707213,false,1,not_threshold,
survival,survival=0.65,0.65,112,0.925,0.5458622839389624,false,1,not_threshold,
survival,survival=0.65,0.65,113,0.9333333333333333,0.533014599039874,false,1,not_threshold,
survival,survival=0.65,0.65,114,0.9416666666666667,0.5204310397660672,false,1,not_threshold,
survival,survival=0.65,0.65,115,0.95,0.5081606723873006,false,1,not_threshold,
survival,survival=0.65,0.65,116,0.9583333333333334,0.4962460882972902,false,1,not_threshold,
survival,survival=0.65,0.65,117,0.9666666666666667,0.4847231222850381,false,1,not_threshold,
survival,survival=0.65,0.65,118,0.975,0.4736207628735846,false,1,not_threshold,
survival,survival=0.65,0.65,119,0.9833333333333333,0.4629612460487346,false,1,not_threshold,
survival,survival=0.65,0.65,120,0.9916666666666667,0.45276031409475465,false,1,not_threshold,
survival,survival=0.65,0.65,121,1.0,0.4430276139948204,false,1,not_threshold,
survival,survival=0.8,0.8,1,0.0,0.05657628112988749,false,1,upper,0.475
survival,survival=0.8,0.8,2,0.008333333333333333,0.05791461606743312,false,1,upper,0.475
survival,survival=0.8,0.8,3,0.016666666666666666,0.05936578049720275,false,1,upper,0.475
survival,survival=0.8,0.8,4,0.025,0.060937870484645426,false,1,upper,0.475
survival,survival=0.8,0.8,5,0.03333333333333333,0.06263924406466628,false,1,upper,0.475
survival,survival=0.8,0.8,6,0.041666666666666664,0.06447850335554156,false,1,upper,0.475
survival,survival=0.8,0.8,7,0.05,0.06646448391263847,false,1,upper,0.475
survival,survival=0.8,0.8,8,0.058333333333333334,0.06860625484163027,false,1,upper,0.475
survival,survival=0.8,0.8,9,0.06666666666666667,0.07091313315508405,false,1,upper,0.475
survival,survival=0.8,0.8,10,0.075,0.07339471551012372,false,1,upper,0.475
survival,survival=0.8,0.8,11,0.08333333333333333,0.07606092978527039,false,1,upper,0.475
survival,survival=0.8,0.8,12,0.09166666666666666,0.07892210795280098,false,1,upper,0.475
survival,survival=0.8,0.8,13,0.1,0.08198908042692456,false,1,upper,0.475
survival,survival=0.8,0.8,14,0.10833333333333334,0.08527329059840992,false,1,upper,0.475
survival,survival=0.8,0.8,15,0.11666666666666667,0.08878692670696205,false,1,upper,0.475
survival,survival=0.8,0.8,16,0.125,0.09254306666744673,false,1,upper,0.475
survival,survival=0.8,0.8,17,0.13333333333333333,0.0965558300641934,false,1,upper,0.475
survival,survival=0.8,0.8,18,0.14166666666666666,0.10084053035120287,false,1,upper,0.475
survival,survival=0.8,0.8,19,0.15,0.10541381941256182,false,1,upper,0.475
survival,survival=0.8,0.8,20,0.15833333333333333,0.11029381608739068,false,1,upper,0.475
survival,survival=0.8,0.8,21,0.16666666666666666,0.11550021006472569,false,1,upper,0.475
survival,survival=0.8,0.8,22,0.175,0.12105433270705805,false,1,upper,0.475
survival,survival=0.8,0.8,23,0.18333333333333332,0.1269791868595837,false,1,upper,0.475
survival,survival=0.8,0.8,24,0.19166666666666668,0.13329942853589788,false,1,upper,0.475
survival,survival=0.8,0.8,25,0.2,0.14004129453030079,false,1,upper,0.475
survival,survival=0.8,0.8,26,0.20833333333333334,0.1472324714809149,false,1,upper,0.475
survival,survival=0.8,0.8,27,0.21666666666666667,0.15490190367852522,false,1,upper,0.475
survival,survival=0.8,0.8,28,0.225,0.1630795389517535,false,1,upper,0.475
survival,survival=0.8,0.8,29,0.23333333333333334,0.17179601420750937,false,1,upper,0.475
survival,survival=0.8,0.8,30,0.24166666666666667,0.18108228458897002,false,1,upper,0.475
survival,survival=0.8,0.8,31,0.25,0.19096920262774847,false,1,upper,0.475
survival,survival=0.8,0.8,32,0.25833333333333336,0.2014870560859283,false,1,upper,0.475
survival,survival=0.8,0.8,33,0.26666666666666666,0.2126650752663223,false,1,upper,0.475
survival,survival=0.8,0.8,34,0.275,0.22453092227182908,false,1,upper,0.475
survival,survival=0.8,0.8,35,0.2833333333333333,0.23711017588454086,false,1,upper,0.475
survival,survival=0.8,0.8,36,0.2916666666666667,0.25042582630495075,false,1,upper,0.475
survival,survival=0.8,0.8,37,0.3,0.264497793872156,false,1,upper,0.475
survival,survival=0.8,0.8,38,0.30833333333333335,0.2793424850559072,false,1,upper,0.475
survival,survival=0.8,0.8,39,0.31666666666666665,0.29497239750198356,false,1,upper,0.475
survival,survival=0.8,0.8,40,0.325,0.3113957838074168,false,1,upper,0.475
survival,survival=0.8,0.8,41,0.3333333333333333,0.32861638113205255,false,1,upper,0.475
survival,survival=0.8,0.8,42,0.3416666666666667,0.34663321088475507,false,1,upper,0.475
survival,survival=0.8,0.8,43,0.35,0.3654404497452685,false,1,upper,0.475
survival,survival=0.8,0.8,44,0.35833333333333334,0.38502737039130897,false,1,upper,0.475
survival,survival=0.8,0.8,45,0.36666666666666664,0.40537834767890124,false,1,upper,0.475
survival,survival=0.8,0.8,46,0.375,0.4264729238300553,false,1,upper,0.475
survival,survival=0.8,0.8,47,0.38333333333333336,0.44828592453460053,false,1,upper,0.475
survival,survival=0.8,0.8,48,0.39166666666666666,0.4707876168443344,false,1,upper,0.475
survival,survival=0.8,0.8,49,0.4,0.4939438993488695,false,1,upper,0.475
survival,survival=0.8,0.8,50,0.4083333333333333,0.5177165153456295,false,1,upper,0.475
survival,survival=0.8,0.8,51,0.4166666666666667,0.5420632804798247,false,1,upper,0.475
survival,survival=0.8,0.8,52,0.425,0.566938317528034,false,1,upper,0.475
survival,survival=0.8,0.8,53,0.43333333333333335,0.5922922925029792,false,1,upper,0.475
survival,survival=0.8,0.8,54,0.44166666666666665,0.6180726479288219,false,1,upper,0.475
survival,survival=0.8,0.8,55,0.45,0.6442238308400744,false,1,upper,0.475
survival,survival=0.8,0.8,56,0.4583333333333333,0.6706875146701087,false,1,upper,0.475
survival,survival=0.8,0.8,57,0.4666666666666667,0.697402815616064,false,1,upper,0.475
survival,survival=0.8,0.8,58,0.475,0.7243065052211488,true,1,upper,0.475
survival,survival=0.8,0.8,59,0.48333333333333334,0.7513332217576302,true,1,upper,0.475
survival,survival=0.8,0.8,60,0.49166666666666664,0.7784156835075245,true,1,upper,0.475
survival,survival=0.8,0.8,61,0.5,0.8054849072320985,true,1,upper,0.475
survival,survival=0.8,0.8,62,0.5083333333333333,0.8324704350256715,true,1,upper,0.475
survival,survival=0.8,0.8,63,0.5166666666666667,0.859300572409064,true,1,upper,0.475
survival,survival=0.8,0.8,64,0.525,0.8859026399876981,true,1,upper,0.475
survival,survival=0.8,0.8,65,0.5333333333333333,0.9122032403366984,true,1,upper,0.475
survival,survival=0.8,0.8,66,0.5416666666666666,0.9381285410368377,true,1,upper,0.475
survival,survival=0.8,0.8,67,0.55,0.9636045740220343,true,1,upper,0.475
survival,survival=0.8,0.8,68,0.5583333333333333,0.9885575506548875,true,1,upper,0.475
